Roll,Pitch,Label
53.53,16.74,slouch
53.61,16.70,slouch
53.72,16.65,slouch
53.88,16.57,slouch
54.05,16.52,slouch
54.25,16.46,slouch
54.39,16.35,slouch
54.49,16.19,slouch
54.63,16.04,slouch
54.64,15.95,slouch
54.60,15.91,slouch
54.52,15.89,slouch
54.48,15.91,slouch
54.45,15.94,slouch
54.43,16.07,slouch
54.35,16.14,slouch
54.22,16.23,slouch
54.09,16.34,slouch
53.97,16.55,slouch
53.76,17.25,slouch
53.67,17.06,slouch
53.70,16.73,slouch
53.70,16.75,slouch
53.55,16.85,slouch
53.62,16.86,slouch
53.75,16.81,slouch
53.92,16.72,slouch
54.02,16.60,slouch
54.02,16.48,slouch
54.02,16.41,slouch
54.03,16.36,slouch
54.02,16.31,slouch
54.01,16.30,slouch
53.94,16.26,slouch
53.90,16.24,slouch
53.92,16.23,slouch
54.02,16.28,slouch
54.07,16.26,slouch
54.09,16.25,slouch
54.08,16.20,slouch
54.08,16.09,slouch
54.07,16.03,slouch
54.11,15.93,slouch
54.13,15.85,slouch
54.10,15.84,slouch
54.07,15.81,slouch
54.05,15.76,slouch
53.96,15.78,slouch
53.97,15.72,slouch
53.89,15.67,slouch
53.80,15.67,slouch
53.72,15.74,slouch
53.67,15.79,slouch
53.55,15.85,slouch
53.56,15.92,slouch
53.55,15.99,slouch
53.59,16.03,slouch
53.64,16.06,slouch
53.67,16.15,slouch
53.63,16.21,slouch
53.61,16.25,slouch
53.62,16.24,slouch
53.60,16.27,slouch
53.62,16.27,slouch
53.65,16.26,slouch
53.69,16.26,slouch
53.71,16.26,slouch
53.69,16.24,slouch
53.62,16.26,slouch
53.56,16.22,slouch
53.42,16.17,slouch
53.31,16.18,slouch
53.19,16.20,slouch
53.14,16.31,slouch
53.06,16.42,slouch
53.07,16.54,slouch
53.06,16.59,slouch
53.15,16.64,slouch
53.21,16.65,slouch
53.35,16.59,slouch
53.44,16.56,slouch
53.55,16.46,slouch
53.61,16.40,slouch
53.63,16.33,slouch
53.70,16.20,slouch
53.74,16.10,slouch
53.87,15.94,slouch
53.95,15.82,slouch
53.98,15.81,slouch
54.02,15.79,slouch
54.00,15.85,slouch
53.94,15.91,slouch
53.87,15.97,slouch
53.74,16.08,slouch
53.63,16.15,slouch
53.57,16.26,slouch
53.54,16.34,slouch
53.59,16.36,slouch
53.69,16.39,slouch
53.70,16.48,slouch
53.84,16.50,slouch
53.97,16.48,slouch
54.01,16.44,slouch
54.03,16.44,slouch
54.00,16.47,slouch
53.96,16.48,slouch
53.99,16.44,slouch
54.03,16.37,slouch
54.09,16.34,slouch
54.17,16.26,slouch
54.17,16.29,slouch
54.23,16.34,slouch
54.13,16.37,slouch
54.01,16.41,slouch
53.89,16.47,slouch
53.81,16.59,slouch
53.78,16.66,slouch
53.80,16.76,slouch
53.83,16.82,slouch
53.84,16.85,slouch
53.90,16.92,slouch
53.91,16.96,slouch
53.96,16.88,slouch
53.92,16.85,slouch
53.97,16.76,slouch
53.97,16.76,slouch
53.93,16.69,slouch
53.98,16.63,slouch
54.03,16.63,slouch
54.03,16.73,slouch
53.98,16.83,slouch
53.91,16.93,slouch
53.88,16.96,slouch
53.79,16.97,slouch
53.77,16.99,slouch
53.88,16.98,slouch
53.95,16.97,slouch
54.06,16.88,slouch
54.12,16.86,slouch
54.17,16.85,slouch
54.19,16.77,slouch
54.20,16.72,slouch
54.25,16.64,slouch
54.22,16.58,slouch
54.16,16.53,slouch
54.13,16.48,slouch
54.14,16.51,slouch
54.13,16.48,slouch
54.17,16.43,slouch
54.24,16.40,slouch
54.27,16.44,slouch
54.24,16.49,slouch
54.20,16.57,slouch
54.15,16.64,slouch
54.06,16.69,slouch
53.99,16.74,slouch
53.87,16.81,slouch
53.83,16.82,slouch
53.73,16.85,slouch
53.78,16.87,slouch
53.70,16.87,slouch
53.67,16.86,slouch
53.68,16.86,slouch
53.74,16.83,slouch
53.84,16.84,slouch
53.90,16.79,slouch
53.89,16.83,slouch
53.94,16.82,slouch
54.01,16.74,slouch
53.98,16.69,slouch
53.95,16.68,slouch
53.85,16.69,slouch
53.83,16.68,slouch
53.83,16.63,slouch
53.75,16.64,slouch
53.74,16.68,slouch
53.59,16.70,slouch
53.56,16.72,slouch
53.58,16.75,slouch
53.53,16.75,slouch
53.62,16.71,slouch
53.70,16.68,slouch
53.74,16.69,slouch
53.66,16.72,slouch
53.61,16.69,slouch
53.64,16.68,slouch
53.72,16.65,slouch
53.75,16.63,slouch
53.79,16.57,slouch
53.94,16.61,slouch
53.89,16.64,slouch
53.89,16.67,slouch
53.88,16.65,slouch
53.86,16.64,slouch
53.89,16.63,slouch
53.89,16.59,slouch
53.95,16.50,slouch
53.92,16.42,slouch
53.89,16.36,slouch
53.88,16.26,slouch
53.78,16.20,slouch
53.77,16.19,slouch
53.74,16.21,slouch
53.68,16.23,slouch
53.64,16.22,slouch
53.58,16.30,slouch
53.51,16.33,slouch
53.53,16.35,slouch
53.53,16.38,slouch
53.48,16.45,slouch
53.46,16.56,slouch
53.51,16.60,slouch
53.52,16.68,slouch
53.56,16.72,slouch
53.53,16.74,slouch
53.54,16.76,slouch
53.66,16.71,slouch
53.72,16.66,slouch
53.66,16.68,slouch
53.66,16.68,slouch
53.63,16.68,slouch
53.57,16.73,slouch
53.57,16.73,slouch
53.50,16.66,slouch
53.54,16.55,slouch
53.50,16.52,slouch
53.46,16.46,slouch
53.52,16.42,slouch
53.55,16.41,slouch
53.54,16.41,slouch
53.57,16.41,slouch
53.63,16.43,slouch
53.65,16.44,slouch
53.60,16.46,slouch
53.53,16.49,slouch
53.49,16.48,slouch
53.51,16.48,slouch
53.47,16.52,slouch
53.47,16.57,slouch
53.41,16.64,slouch
53.31,16.79,slouch
53.17,16.92,slouch
53.15,17.06,slouch
53.16,17.17,slouch
53.17,17.22,slouch
53.09,17.27,slouch
53.02,17.26,slouch
53.02,17.21,slouch
52.99,17.18,slouch
52.96,17.12,slouch
53.04,17.06,slouch
53.12,16.96,slouch
53.18,16.89,slouch
53.13,16.90,slouch
53.15,16.89,slouch
53.20,16.89,slouch
53.25,16.88,slouch
53.29,16.86,slouch
53.22,16.87,slouch
53.23,16.87,slouch
53.22,16.90,slouch
53.14,16.97,slouch
53.06,17.00,slouch
53.09,17.01,slouch
53.09,17.03,slouch
52.98,17.07,slouch
52.98,17.12,slouch
52.97,17.15,slouch
52.99,17.20,slouch
52.99,17.21,slouch
52.98,17.16,slouch
53.08,17.14,slouch
53.11,17.10,slouch
53.08,17.13,slouch
53.03,17.06,slouch
53.00,17.04,slouch
52.99,17.00,slouch
53.01,16.91,slouch
52.98,16.92,slouch
52.93,16.89,slouch
52.90,16.83,slouch
52.90,16.85,slouch
52.89,16.82,slouch
52.92,16.85,slouch
52.94,16.88,slouch
52.90,16.94,slouch
52.83,16.98,slouch
52.75,17.01,slouch
52.71,17.02,slouch
52.70,17.04,slouch
52.69,17.07,slouch
52.76,17.09,slouch
52.81,17.10,slouch
52.80,17.13,slouch
52.78,17.16,slouch
52.75,17.21,slouch
52.77,17.22,slouch
52.75,17.21,slouch
52.71,17.14,slouch
52.62,17.09,slouch
52.59,17.07,slouch
52.57,17.03,slouch
52.57,16.98,slouch
52.54,16.92,slouch
52.53,16.93,slouch
52.42,17.00,slouch
52.38,17.11,slouch
52.37,17.18,slouch
52.25,17.23,slouch
52.17,17.31,slouch
52.16,17.37,slouch
52.13,17.43,slouch
52.13,17.51,slouch
52.11,17.50,slouch
52.04,17.47,slouch
52.00,17.45,slouch
52.05,17.41,slouch
51.98,17.34,slouch
51.92,17.30,slouch
51.91,17.32,slouch
51.85,17.32,slouch
51.81,17.30,slouch
51.81,17.31,slouch
51.77,17.33,slouch
51.79,17.32,slouch
51.73,17.39,slouch
51.80,17.44,slouch
51.74,17.53,slouch
51.71,17.54,slouch
51.64,17.63,slouch
51.55,17.66,slouch
51.49,17.78,slouch
51.42,17.83,slouch
51.43,17.85,slouch
51.50,17.85,slouch
51.62,17.86,slouch
51.71,17.78,slouch
51.75,17.72,slouch
51.73,17.63,slouch
51.64,17.56,slouch
51.58,17.50,slouch
51.55,17.50,slouch
51.58,17.45,slouch
51.56,17.49,slouch
51.53,17.51,slouch
51.44,17.50,slouch
51.42,17.57,slouch
51.44,17.60,slouch
51.43,17.66,slouch
51.45,17.71,slouch
51.41,17.74,slouch
51.37,17.76,slouch
51.36,17.78,slouch
51.33,17.72,slouch
51.40,17.71,slouch
51.42,17.71,slouch
51.48,17.72,slouch
51.57,17.70,slouch
51.66,17.62,slouch
51.71,17.54,slouch
51.66,17.45,slouch
51.58,17.38,slouch
51.57,17.34,slouch
51.59,17.23,slouch
51.65,17.22,slouch
51.73,17.17,slouch
51.81,17.15,slouch
51.89,17.15,slouch
51.86,17.19,slouch
51.92,17.20,slouch
51.96,17.22,slouch
51.83,17.27,slouch
51.78,17.36,slouch
51.71,17.40,slouch
51.76,17.49,slouch
51.77,17.50,slouch
51.81,17.48,slouch
51.84,17.49,slouch
51.85,17.52,slouch
51.92,17.52,slouch
51.92,17.55,slouch
51.90,17.58,slouch
51.89,17.58,slouch
51.95,17.44,slouch
52.01,17.38,slouch
52.13,17.31,slouch
52.14,17.21,slouch
52.16,17.05,slouch
52.18,17.01,slouch
52.24,16.94,slouch
52.28,16.94,slouch
52.24,16.91,slouch
52.28,16.89,slouch
52.35,16.87,slouch
52.34,16.88,slouch
52.25,16.94,slouch
52.19,16.96,slouch
52.11,17.02,slouch
52.06,17.07,slouch
52.05,17.12,slouch
52.10,17.13,slouch
52.14,17.13,slouch
52.14,17.18,slouch
52.12,17.17,slouch
52.12,17.16,slouch
52.11,17.15,slouch
52.10,17.09,slouch
52.15,17.10,slouch
52.33,17.00,slouch
52.41,16.92,slouch
52.49,16.90,slouch
52.59,16.86,slouch
52.65,16.82,slouch
52.66,16.76,slouch
52.76,16.76,slouch
52.80,16.72,slouch
52.75,16.72,slouch
52.65,16.77,slouch
52.61,16.81,slouch
52.60,16.80,slouch
52.58,16.76,slouch
52.62,16.72,slouch
52.63,16.76,slouch
52.55,16.80,slouch
52.45,16.88,slouch
52.42,16.90,slouch
52.36,16.95,slouch
52.32,17.03,slouch
52.28,17.09,slouch
52.20,17.13,slouch
52.18,17.07,slouch
52.15,17.05,slouch
52.25,17.02,slouch
52.23,16.94,slouch
52.24,16.91,slouch
52.30,16.88,slouch
52.32,16.89,slouch
52.33,16.91,slouch
52.33,16.91,slouch
52.37,16.92,slouch
52.46,16.92,slouch
52.51,16.93,slouch
52.61,16.94,slouch
52.69,16.89,slouch
52.72,16.83,slouch
52.72,16.78,slouch
52.77,16.76,slouch
52.84,16.69,slouch
52.79,16.65,slouch
52.80,16.61,slouch
52.78,16.54,slouch
52.75,16.53,slouch
52.73,16.54,slouch
52.75,16.54,slouch
52.73,16.54,slouch
52.75,16.54,slouch
52.72,16.56,slouch
52.68,16.57,slouch
52.64,16.58,slouch
52.69,16.60,slouch
52.71,16.67,slouch
52.73,16.71,slouch
52.74,16.75,slouch
52.65,16.76,slouch
52.65,16.73,slouch
52.61,16.69,slouch
52.65,16.67,slouch
52.67,16.66,slouch
52.71,16.62,slouch
52.64,16.63,slouch
52.65,16.60,slouch
52.72,16.58,slouch
52.77,16.56,slouch
52.77,16.55,slouch
52.71,16.59,slouch
52.71,16.65,slouch
52.64,16.71,slouch
52.60,16.75,slouch
52.63,16.83,slouch
52.66,16.88,slouch
52.68,16.95,slouch
52.67,16.98,slouch
52.65,17.00,slouch
52.69,16.96,slouch
52.71,16.93,slouch
52.76,16.90,slouch
52.82,16.84,slouch
52.88,16.73,slouch
52.93,16.64,slouch
52.95,16.61,slouch
52.89,16.65,slouch
52.89,16.68,slouch
52.94,16.73,slouch
52.95,16.72,slouch
52.91,16.76,slouch
52.89,16.81,slouch
52.89,16.80,slouch
52.92,16.84,slouch
52.92,16.87,slouch
52.91,16.90,slouch
52.84,16.86,slouch
52.83,16.87,slouch
52.78,16.79,slouch
52.74,16.74,slouch
52.68,16.78,slouch
52.61,16.74,slouch
52.55,16.77,slouch
52.47,16.75,slouch
52.43,16.74,slouch
52.39,16.73,slouch
52.47,16.76,slouch
52.55,16.79,slouch
52.67,16.77,slouch
52.71,16.78,slouch
52.72,16.73,slouch
52.76,16.72,slouch
52.79,16.71,slouch
52.78,16.73,slouch
52.78,16.69,slouch
52.75,16.71,slouch
52.72,16.73,slouch
52.65,16.76,slouch
52.64,16.81,slouch
52.78,16.84,slouch
52.82,16.87,slouch
52.78,16.87,slouch
52.73,16.91,slouch
52.67,16.94,slouch
52.65,16.91,slouch
52.70,16.93,slouch
52.72,16.92,slouch
52.77,16.93,slouch
52.77,16.88,slouch
52.75,16.81,slouch
52.73,16.76,slouch
52.67,16.75,slouch
52.67,16.75,slouch
52.60,16.74,slouch
52.61,16.72,slouch
52.59,16.71,slouch
52.63,16.72,slouch
52.60,16.75,slouch
52.61,16.77,slouch
52.63,16.80,slouch
52.63,16.81,slouch
52.62,16.88,slouch
52.58,16.89,slouch
52.57,16.90,slouch
52.60,16.93,slouch
52.55,16.92,slouch
52.52,16.90,slouch
52.47,16.92,slouch
52.43,16.92,slouch
52.25,16.87,slouch
52.16,16.80,slouch
52.04,16.84,slouch
51.93,16.84,slouch
51.91,16.92,slouch
51.87,16.97,slouch
51.76,17.00,slouch
51.61,17.06,slouch
51.56,17.11,slouch
51.53,17.19,slouch
51.49,17.23,slouch
51.44,17.27,slouch
51.40,17.30,slouch
51.36,17.26,slouch
51.38,17.20,slouch
51.31,17.21,slouch
51.27,17.10,slouch
51.24,17.04,slouch
51.12,16.97,slouch
51.04,16.91,slouch
50.95,16.84,slouch
50.90,16.80,slouch
50.85,16.80,slouch
50.85,16.85,slouch
50.89,16.92,slouch
50.93,16.98,slouch
50.88,17.05,slouch
50.92,17.11,slouch
50.88,17.12,slouch
50.96,17.12,slouch
50.99,17.16,slouch
50.97,17.18,slouch
51.07,17.08,slouch
51.14,17.01,slouch
51.19,16.93,slouch
51.23,16.88,slouch
51.28,16.93,slouch
51.31,16.97,slouch
51.40,16.98,slouch
51.52,17.03,slouch
51.58,17.16,slouch
51.64,17.24,slouch
51.68,17.28,slouch
51.68,17.33,slouch
51.68,17.25,slouch
51.77,17.24,slouch
51.89,17.24,slouch
51.99,17.23,slouch
52.08,17.28,slouch
52.18,17.33,slouch
52.32,17.32,slouch
52.41,17.26,slouch
52.46,17.24,slouch
52.48,17.21,slouch
52.58,17.19,slouch
52.55,17.26,slouch
52.54,17.34,slouch
52.55,17.31,slouch
52.57,17.33,slouch
52.57,17.38,slouch
52.68,17.42,slouch
52.84,17.40,slouch
53.02,17.31,slouch
53.19,17.26,slouch
53.33,17.28,slouch
53.45,17.25,slouch
53.45,17.17,slouch
53.53,17.05,slouch
53.61,16.89,slouch
53.65,16.80,slouch
53.71,16.79,slouch
53.83,16.79,slouch
53.87,16.73,slouch
53.85,16.68,slouch
53.89,16.65,slouch
53.98,16.61,slouch
54.05,16.58,slouch
54.07,16.52,slouch
54.07,16.53,slouch
54.08,16.49,slouch
54.10,16.42,slouch
54.18,16.34,slouch
54.24,16.18,slouch
54.34,16.04,slouch
54.42,15.92,slouch
54.40,15.88,slouch
54.40,15.82,slouch
54.46,15.81,slouch
54.49,15.81,slouch
54.51,15.82,slouch
54.58,15.88,slouch
54.75,15.90,slouch
54.86,15.91,slouch
54.90,15.92,slouch
55.00,15.91,slouch
54.94,15.84,slouch
54.96,15.77,slouch
54.99,15.73,slouch
55.17,15.65,slouch
55.28,15.62,slouch
55.33,15.59,slouch
55.42,15.63,slouch
55.51,15.63,slouch
55.61,15.66,slouch
55.67,15.70,slouch
55.72,15.72,slouch
55.75,15.76,slouch
55.81,15.70,slouch
55.81,15.68,slouch
55.80,15.69,slouch
55.84,15.71,slouch
55.89,15.69,slouch
55.93,15.64,slouch
55.94,15.61,slouch
55.95,15.64,slouch
55.92,15.63,slouch
56.00,15.59,slouch
56.05,15.55,slouch
56.13,15.54,slouch
56.18,15.61,slouch
56.32,15.60,slouch
56.36,15.53,slouch
56.51,15.48,slouch
56.57,15.44,slouch
56.60,15.47,slouch
56.65,15.50,slouch
56.73,15.53,slouch
56.69,15.64,slouch
56.78,15.65,slouch
56.90,15.57,slouch
56.93,15.55,slouch
56.88,15.58,slouch
56.85,15.57,slouch
56.73,15.61,slouch
56.69,15.63,slouch
56.65,15.65,slouch
56.71,15.67,slouch
56.78,15.75,slouch
56.85,15.86,slouch
56.95,15.90,slouch
56.96,15.90,slouch
56.99,15.91,slouch
56.98,15.92,slouch
56.98,15.90,slouch
57.01,15.89,slouch
57.13,15.88,slouch
57.31,15.87,slouch
57.42,15.84,slouch
57.45,15.86,slouch
57.40,15.94,slouch
57.32,16.03,slouch
57.37,16.06,slouch
57.37,16.09,slouch
57.36,16.15,slouch
57.43,16.17,slouch
57.52,16.14,slouch
57.53,16.10,slouch
57.48,15.99,slouch
57.56,15.87,slouch
57.61,15.81,slouch
57.62,15.68,slouch
57.64,15.60,slouch
57.68,15.49,slouch
57.76,15.43,slouch
57.78,15.41,slouch
57.79,15.31,slouch
57.78,15.33,slouch
57.78,15.33,slouch
57.73,15.31,slouch
57.75,15.27,slouch
57.77,15.17,slouch
57.75,15.14,slouch
57.69,15.07,slouch
57.61,15.06,slouch
57.63,14.96,slouch
57.66,14.80,slouch
57.72,14.67,slouch
57.88,14.56,slouch
58.05,14.41,slouch
58.20,14.35,slouch
58.32,14.19,slouch
58.48,13.98,slouch
58.35,13.95,slouch
58.18,14.03,slouch
57.98,14.22,slouch
57.69,14.56,slouch
57.49,14.90,slouch
57.35,15.21,slouch
57.31,15.51,slouch
57.32,15.77,slouch
57.39,16.02,slouch
57.52,16.29,slouch
57.58,16.48,slouch
57.54,16.59,slouch
57.55,16.59,slouch
57.57,17.01,slouch
57.70,16.44,slouch
57.89,15.59,slouch
57.82,15.38,slouch
57.70,15.33,slouch
57.59,15.46,slouch
57.52,15.53,slouch
57.44,15.45,slouch
57.33,15.39,slouch
57.27,15.33,slouch
57.21,15.37,slouch
57.06,15.58,slouch
56.83,15.72,slouch
56.70,15.82,slouch
56.49,16.10,slouch
56.43,16.35,slouch
56.50,16.56,slouch
56.78,16.66,slouch
56.94,16.74,slouch
57.04,16.71,slouch
56.98,16.73,slouch
56.98,16.62,slouch
57.13,16.49,slouch
57.29,16.25,slouch
57.45,16.07,slouch
57.71,15.85,slouch
57.87,15.60,slouch
58.01,15.44,slouch
58.14,15.30,slouch
58.25,15.16,slouch
58.31,15.13,slouch
58.40,15.06,slouch
58.61,14.97,slouch
58.80,15.04,slouch
58.83,15.12,slouch
58.83,15.20,slouch
58.86,15.26,slouch
58.87,15.29,slouch
58.87,15.31,slouch
58.74,15.32,slouch
58.61,15.32,slouch
58.47,15.40,slouch
58.37,15.49,slouch
58.27,15.58,slouch
58.15,15.66,slouch
58.01,15.74,slouch
58.02,15.74,slouch
57.95,15.75,slouch
57.74,15.88,slouch
57.56,15.88,slouch
57.38,15.99,slouch
57.25,16.17,slouch
57.13,16.25,slouch
57.06,16.40,slouch
57.16,16.55,slouch
57.36,16.67,slouch
57.73,16.74,slouch
58.06,16.73,slouch
58.45,16.72,slouch
58.85,16.62,slouch
59.20,16.46,slouch
59.46,16.26,slouch
59.71,15.98,slouch
59.64,15.55,slouch
59.65,15.32,slouch
59.77,14.90,slouch
59.83,14.30,slouch
59.63,14.53,slouch
59.46,14.55,slouch
59.49,14.34,slouch
59.58,14.09,slouch
59.73,14.03,slouch
59.88,13.97,slouch
60.03,13.99,slouch
60.06,14.05,slouch
60.12,14.14,slouch
60.26,14.27,slouch
60.43,14.38,slouch
60.70,14.59,slouch
60.77,14.83,slouch
60.77,15.13,slouch
60.90,15.38,slouch
60.98,15.61,slouch
61.04,15.78,slouch
60.93,16.02,slouch
61.02,16.14,slouch
61.25,16.27,slouch
61.41,16.33,slouch
61.49,16.38,slouch
61.65,16.36,slouch
61.74,16.24,slouch
61.84,16.08,slouch
61.82,16.00,slouch
61.92,15.78,slouch
62.02,15.60,slouch
62.12,15.39,slouch
62.22,15.23,slouch
62.32,15.10,slouch
62.65,14.93,slouch
62.99,14.75,slouch
63.32,14.57,slouch
63.60,14.41,slouch
63.75,14.25,slouch
63.80,14.03,slouch
63.64,13.99,slouch
63.41,13.98,slouch
63.14,14.10,slouch
63.11,14.28,slouch
62.98,14.60,slouch
63.23,14.59,slouch
63.60,14.51,slouch
63.70,14.63,slouch
63.64,14.77,slouch
63.46,14.88,slouch
63.28,15.01,slouch
63.06,15.18,slouch
62.94,15.33,slouch
62.91,15.36,slouch
62.75,15.57,slouch
62.97,15.45,slouch
63.34,15.22,slouch
63.44,15.27,slouch
63.60,15.12,slouch
63.82,14.79,slouch
63.85,14.70,slouch
63.75,14.67,slouch
63.86,14.61,slouch
64.10,14.54,slouch
64.19,14.53,slouch
64.25,14.54,slouch
64.24,14.67,slouch
64.14,14.79,slouch
64.21,14.50,slouch
64.13,14.47,slouch
64.02,14.51,slouch
63.87,14.59,slouch
63.83,14.65,slouch
63.86,14.73,slouch
63.83,14.83,slouch
63.79,14.86,slouch
63.73,14.89,slouch
63.74,14.85,slouch
63.72,14.84,slouch
63.80,14.75,slouch
63.93,14.63,slouch
63.82,14.45,slouch
63.66,14.40,slouch
63.56,14.38,slouch
63.44,14.38,slouch
63.28,14.40,slouch
63.25,14.44,slouch
63.28,14.47,slouch
63.35,14.56,slouch
63.42,14.65,slouch
63.51,14.71,slouch
63.57,14.71,slouch
63.55,14.77,slouch
63.58,14.71,slouch
63.59,14.65,slouch
63.70,14.56,slouch
63.80,14.43,slouch
63.81,14.38,slouch
63.86,14.29,slouch
63.99,14.17,slouch
64.12,14.09,slouch
64.21,14.11,slouch
64.19,14.09,slouch
64.18,14.11,slouch
64.13,14.14,slouch
64.17,14.16,slouch
64.18,14.18,slouch
64.12,14.15,slouch
63.98,14.14,slouch
63.86,14.13,slouch
63.82,14.11,slouch
63.76,14.14,slouch
63.78,14.14,slouch
63.79,14.14,slouch
63.86,14.09,slouch
63.92,14.05,slouch
63.98,14.00,slouch
64.01,13.96,slouch
64.02,13.93,slouch
64.06,13.89,slouch
63.99,13.88,slouch
63.89,13.96,slouch
63.78,14.03,slouch
63.69,14.13,slouch
63.59,14.29,slouch
63.56,14.35,slouch
63.52,14.39,slouch
63.56,14.42,slouch
63.65,14.37,slouch
63.70,14.34,slouch
63.70,14.27,slouch
63.58,14.20,slouch
63.49,14.18,slouch
63.40,14.22,slouch
63.24,14.25,slouch
63.14,14.33,slouch
63.19,14.32,slouch
63.32,14.32,slouch
63.36,14.32,slouch
63.35,14.34,slouch
63.16,14.46,slouch
62.91,14.63,slouch
62.81,14.76,slouch
62.89,14.82,slouch
62.94,14.78,slouch
62.94,14.80,slouch
62.98,14.80,slouch
63.02,14.79,slouch
63.07,14.72,slouch
63.19,14.63,slouch
63.23,14.57,slouch
63.29,14.51,slouch
63.28,14.43,slouch
63.19,14.44,slouch
63.10,14.45,slouch
62.98,14.51,slouch
62.86,14.49,slouch
62.80,14.48,slouch
62.71,14.58,slouch
62.58,14.70,slouch
62.32,14.87,slouch
62.08,15.06,slouch
61.85,15.31,slouch
61.68,15.49,slouch
61.59,15.64,slouch
61.40,15.86,slouch
61.31,15.98,slouch
61.17,16.04,slouch
61.01,16.14,slouch
60.82,16.19,slouch
60.80,16.19,slouch
60.74,16.16,slouch
60.71,16.16,slouch
60.83,16.12,slouch
61.05,15.99,slouch
61.18,15.87,slouch
61.26,15.88,slouch
61.43,15.95,slouch
61.66,15.96,slouch
61.98,15.98,slouch
62.51,15.88,slouch
62.88,15.68,slouch
63.12,15.41,slouch
63.20,15.28,slouch
63.28,15.10,slouch
63.41,14.83,slouch
63.69,14.77,slouch
64.03,14.49,slouch
64.25,14.37,slouch
64.55,14.15,slouch
64.69,13.89,slouch
64.76,13.78,slouch
64.68,13.62,slouch
64.68,13.39,slouch
64.73,13.30,slouch
64.70,13.19,slouch
64.64,13.10,slouch
64.72,12.93,slouch
64.73,12.86,slouch
64.64,12.90,slouch
64.51,13.00,slouch
64.30,13.16,slouch
63.95,13.42,slouch
63.58,13.69,slouch
63.35,13.94,slouch
63.25,14.30,slouch
63.09,14.57,slouch
63.01,14.79,slouch
62.96,14.96,slouch
62.94,14.99,slouch
62.95,14.96,slouch
63.06,14.86,slouch
63.20,14.67,slouch
63.33,14.46,slouch
63.39,14.21,slouch
63.42,13.99,slouch
63.51,13.87,slouch
63.68,13.64,slouch
63.73,13.50,slouch
63.86,13.36,slouch
63.91,13.32,slouch
63.91,13.30,slouch
63.93,13.38,slouch
63.92,13.44,slouch
63.89,13.45,slouch
63.99,13.45,slouch
64.19,13.42,slouch
64.23,13.37,slouch
64.33,13.31,slouch
64.43,13.22,slouch
64.59,13.08,slouch
64.69,12.90,slouch
64.89,12.68,slouch
65.10,12.48,slouch
65.31,12.33,slouch
65.57,12.13,slouch
65.61,11.99,slouch
65.60,11.95,slouch
65.67,11.86,slouch
65.73,11.69,slouch
65.67,11.68,slouch
65.71,11.70,slouch
65.70,11.77,slouch
65.72,11.77,slouch
65.61,11.82,slouch
65.53,11.85,slouch
65.53,11.86,slouch
65.51,11.92,slouch
65.51,12.04,slouch
65.45,12.14,slouch
65.40,12.18,slouch
65.42,12.20,slouch
65.55,12.14,slouch
65.54,12.10,slouch
65.50,12.03,slouch
65.49,11.92,slouch
65.68,11.81,slouch
65.68,11.87,slouch
65.88,11.78,slouch
66.07,11.78,slouch
66.19,11.84,slouch
66.39,11.84,slouch
66.45,11.86,slouch
66.56,11.84,slouch
66.60,11.79,slouch
66.64,11.74,slouch
66.65,11.66,slouch
66.75,11.72,slouch
66.69,11.87,slouch
66.60,12.04,slouch
66.53,12.20,slouch
66.53,12.30,slouch
66.59,12.31,slouch
66.63,12.26,slouch
66.59,12.25,slouch
66.47,12.21,slouch
66.37,12.12,slouch
66.38,12.07,slouch
66.39,11.97,slouch
66.39,11.96,slouch
66.53,11.90,slouch
66.69,11.85,slouch
66.85,11.86,slouch
66.86,11.90,slouch
66.77,11.96,slouch
66.78,11.98,slouch
66.89,12.02,slouch
67.08,11.94,slouch
67.17,11.97,slouch
67.25,11.95,slouch
67.30,11.96,slouch
67.38,11.99,slouch
67.41,12.08,slouch
67.37,12.17,slouch
67.35,12.30,slouch
67.38,12.48,slouch
67.41,12.63,slouch
67.36,12.80,slouch
67.31,13.00,slouch
67.27,13.17,slouch
67.33,13.26,slouch
67.42,13.32,slouch
67.63,13.21,slouch
67.80,13.17,slouch
67.99,13.12,slouch
68.06,13.10,slouch
68.13,13.03,slouch
68.17,13.02,slouch
68.26,12.97,slouch
68.26,12.94,slouch
68.33,12.94,slouch
68.44,12.95,slouch
68.51,12.93,slouch
68.59,12.96,slouch
68.57,13.08,slouch
68.53,13.16,slouch
68.54,13.23,slouch
68.60,13.29,slouch
68.65,13.36,slouch
68.65,13.45,slouch
68.59,13.55,slouch
68.61,13.64,slouch
68.64,13.70,slouch
68.67,13.72,slouch
68.64,13.72,slouch
68.71,13.65,slouch
68.81,13.56,slouch
68.91,13.48,slouch
68.95,13.46,slouch
68.96,13.49,slouch
69.05,13.48,slouch
69.19,13.42,slouch
69.31,13.39,slouch
69.45,13.38,slouch
69.49,13.38,slouch
69.58,13.40,slouch
69.59,13.44,slouch
69.64,13.46,slouch
69.63,13.47,slouch
69.64,13.48,slouch
69.63,13.54,slouch
69.63,13.59,slouch
69.69,13.54,slouch
69.83,13.50,slouch
69.90,13.48,slouch
69.91,13.50,slouch
69.98,13.49,slouch
69.98,13.55,slouch
70.00,13.53,slouch
70.08,13.47,slouch
70.05,13.49,slouch
70.10,13.48,slouch
70.05,13.56,slouch
